#complex,groundtruth,simplifiedcomplex,simplifiedgroundtruth,z3flag,simtime
-1*~(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a)-1*(~(x^(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a)))+(x^(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a))-1*x-1*(~(x&(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a)))+3*(~(x&~(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a)))-1*(x|~(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a))+(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a)-6*(~(x|~(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a)))+2*(x&~(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a))-2*(x&(1*(a&b)+11*(a&~b)-11*(a^b)+2*~(a|b)+14*~(a|~b)-2*~a)),-(x|b)-~x,x-(x|b)-~(x&~x),x-(x|b)-~(x&~x),True,0.09024953842163086
-1*y+(~((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))&~(2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))))+((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))|y)-1*((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))^y)-1*((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))|~y)-2*~(2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))+(~((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))^y))+2*~y+(~((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))&~y))-2*(~((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))|y))+1*(~((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))|~y))-3*((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))&~y)-3*((2*(a&b)+4*(a&~b)-1*(a|b)-2*~(a&b)+2*~(a|b)+3*~(a|~b))&y),-a,-a,-a,True,0.07349395751953125
-1*(~(x&~(-1*(a&~b)+1*a+1*~(a|b)+2*~(a|~b)-1*~a)))+~x+(x|(-1*(a&~b)+1*a+1*~(a|b)+2*~(a|~b)-1*~a))+(-1*(a&~b)+1*a+1*~(a|b)+2*~(a|~b)-1*~a)-1*(~(x^(-1*(a&~b)+1*a+1*~(a|b)+2*~(a|~b)-1*~a)))+3*(~(x|(-1*(a&~b)+1*a+1*~(a|b)+2*~(a|~b)-1*~a)))-1*(~(x|~(-1*(a&~b)+1*a+1*~(a|b)+2*~(a|~b)-1*~a)))+1*(x&~(-1*(a&~b)+1*a+1*~(a|b)+2*~(a|~b)-1*~a)),1*~b+1*(~(x&b)),-x-2*b+(x|b)+2*~(x&~x),-x-2*b+(x|b)+2*~(x&~x),True,0.09614968299865723
-1*((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))|~y)+~y-1*~(-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))+2*(~((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))&y))-1*(~((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))&~(-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))))+(~((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))^y))+2*((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))|y)-1*(-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))-1*y-1*(~((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))|y))-2*(~((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))|~y))-3*((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))&~y)+1*((-12*(a&b)-12*(a&~b)+11*(a|b)+2*a-11*~(a|~b))&y),-(a^y),a+y-2*(a|y),a+y-2*(a|y),True,0.08335733413696289
-1*~(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b))+(~(x^(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b))))-1*(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b))+x-1*(x|~(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b)))+2*~x+(~(x&(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b))))-1*(~(x&~(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b))))-2*(x^(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b)))-1*(~(x|(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b))))+1*(x&~(3*(a&b)-1*(a&~b)+1*~(a&b)-2*~(a^b)+1*~(a|b))),-(x|b),-(x|b),-(x|b),True,0.07099294662475586
-1*~(2*(a|~b)-1*a-2*~(a|b))-1*((2*(a|~b)-1*a-2*~(a|b))|y)+((2*(a|~b)-1*a-2*~(a|b))^y)-1*~y-1*y+2*(~((2*(a|~b)-1*a-2*~(a|b))&~(2*(a|~b)-1*a-2*~(a|b))))+3*(~((2*(a|~b)-1*a-2*~(a|b))|y))+1*(~((2*(a|~b)-1*a-2*~(a|b))|~y))+2*((2*(a|~b)-1*a-2*~(a|b))&~y)+2*((2*(a|~b)-1*a-2*~(a|b))&y),1*(~(a&y))+2*(a|~y),a-y-(a|y)+3*~(a&~a),a-y-(a|y)+3*~(a&~a),True,0.0858001708984375
(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b))+~x+(~(x&~(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b))))+~(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b))-1*(~(x&(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b))))+(x^(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b)))+(~(x^(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b))))+x-1*(x|(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b)))-4*(~(x|(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b))))-3*(~(x|~(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b))))-2*(x&~(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b)))-4*(x&(3*(a&b)+7*(a&~b)-7*a+5*~(a&~b)-5*~(a|b)-4*~(a|~b))),-(~(x&~x)),-~(x&~x),-~(x&~x),True,0.0723268985748291
-2*y+~(4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))-1*(~((4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))&~(4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))))+(~((4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))&y))+((4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))^y)-1*(~((4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))&~y))-1*(~((4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))^y))+1*(~((4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))|~y))-2*((4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))&~y)+5*((4*(a&b)+6*(a&~b)-5*(a|~b)+2*~(a&~b)+3*~(a|b)-2*~(a|~b))&y),-~y,y-~(a&~a),y-~(a&~a),True,0.08084487915039062
(x|~(8*(a&b)+7*(a&~b)-7*~(a&~a)+9*~(a|b)+10*~(a|~b)-2*~a))-2*(~(x&(8*(a&b)+7*(a&~b)-7*~(a&~a)+9*~(a|b)+10*~(a|~b)-2*~a)))-2*(~(x&~x))-1*x+2*~(8*(a&b)+7*(a&~b)-7*~(a&~a)+9*~(a|b)+10*~(a|~b)-2*~a)-2*(8*(a&b)+7*(a&~b)-7*~(a&~a)+9*~(a|b)+10*~(a|~b)-2*~a)+5*(~(x|~(8*(a&b)+7*(a&~b)-7*~(a&~a)+9*~(a|b)+10*~(a|~b)-2*~a)))+2*(x&~(8*(a&b)+7*(a&~b)-7*~(a&~a)+9*~(a|b)+10*~(a|~b)-2*~a))+4*(x&(8*(a&b)+7*(a&~b)-7*~(a&~a)+9*~(a|b)+10*~(a|~b)-2*~a)),-~x,x-~(x&~x),x-~(x&~x),True,0.07564616203308105
~y+((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))|~y)-2*(~((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))&y))+((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))^y)-1*~(1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))-1*(~((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))&~(1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))))+((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))|y)+2*(~((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))|y))+3*(~((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))|~y))+1*((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))&~y)+2*((1*(a&~b)+1*(a|b)-1*~(a&b)+1*~(a|b))&y),2*a+1*y,2*a+y,2*a+y,True,0.08019518852233887
-1*(x|(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b))+(x|~(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b))+(~(x&~x))+~(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b)+(~(x&~(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b)))+(~(x^(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b)))+~x-5*(~(x|(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b)))-1*(~(x|~(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b)))-1*(x&~(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b))-3*(x&(12*(a&b)-11*(a|b)-11*~(a|b)+12*~(a|~b)+11*~b)),1*(~(x&b)),-x-b+(x|b)+~(x&~x),-x-b+(x|b)+~(x&~x),True,0.08498716354370117
(~((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))^y))-1*(~((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))&y))-1*(-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))-1*((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))|~y)+(~((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))&~y))+((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))^y)+1*(~((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))|y))+1*(~((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))|~y))+4*((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))&~y)+2*((-2*(a&b)+3*(a&~b)-2*(a|b)+5*~(a^b)-5*~(a|b)+2*~(a|~b))&y),1*(a|y)+1*(~(a&~a)),(a|y)+~(a&~a),(a|y)+~(a&~a),True,0.07737374305725098
5*~(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b))+2*(x^(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b)))-1*(x|(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b)))+x+(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b))+(~(x&~x))+(~(x&(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b))))+(~(x&~(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b))))-9*(~(x|(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b))))-5*(~(x|~(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b))))-9*(x&~(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b)))-4*(x&(6*(a&~b)+1*(a|~b)-7*~(a&b)+6*~(a|b)+8*~(a|~b))),-(~(x^b)),-x-b+2*(x|b)-~(x&~x),-x-b+2*(x|b)-~(x&~x),True,0.09789395332336426
((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))|~y)-1*(-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))+y-1*((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))^y)+3*(~((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))^y))+(~((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))&y))+(~((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))&~y))+~(-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))-6*(~((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))|y))-2*(~((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))|~y))+1*((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))&~y)-4*((-11*(a&b)-11*(a&~b)+11*(a|b)+1*~(a&~a)-1*~(a|b)-12*~(a|~b))&y),1*(~(a&~a)),~(a&~a),~(a&~a),True,0.06439757347106934
-1*(x|(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b)))+3*(x^(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b)))-1*~(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b))+2*(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b))+(~(x&(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b))))+(~(x^(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b))))-1*(x|~(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b)))+1*(~(x|(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b))))-4*(~(x|~(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b))))+2*(x&~(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b)))+2*(x&(-2*(a&b)+2*b+1*~(a&~b)-1*~(a|b)-2*~(a|~b))),2*x+1*(~(x&~x)),2*x+~(x&~x),2*x+~(x&~x),True,0.07948637008666992
(~((8*(a&b)+13*(a&~b)-7*a-5*~(a&b)+5*~(a|b)+5*~(a|~b))&y))+2*(8*(a&b)+13*(a&~b)-7*a-5*~(a&b)+5*~(a|b)+5*~(a|~b))+(~((8*(a&b)+13*(a&~b)-7*a-5*~(a&b)+5*~(a|b)+5*~(a|~b))&~(8*(a&b)+13*(a&~b)-7*a-5*~(a&b)+5*~(a|b)+5*~(a|~b))))-4*(~((8*(a&b)+13*(a&~b)-7*a-5*~(a&b)+5*~(a|b)+5*~(a|~b))|y))-2*(~((8*(a&b)+13*(a&~b)-7*a-5*~(a&b)+5*~(a|b)+5*~(a|~b))|~y))-4*((8*(a&b)+13*(a&~b)-7*a-5*~(a&b)+5*~(a|b)+5*~(a|~b))&~y)-5*((8*(a&b)+13*(a&~b)-7*a-5*~(a&b)+5*~(a|b)+5*~(a|~b))&y),-2*(~(a^y)),-2*a-2*y+4*(a|y)-2*~(a&~a),-2*a-2*y+4*(a|y)-2*~(a&~a),True,0.10643148422241211
-1*(~(x&~x))-1*~(14*(a&b)+2*(a&~b)-2*a-11*b+12*~(a|~b))-1*(~(x&~(14*(a&b)+2*(a&~b)-2*a-11*b+12*~(a|~b))))-2*x+3*(~(x|(14*(a&b)+2*(a&~b)-2*a-11*b+12*~(a|~b))))-2*(~(x|~(14*(a&b)+2*(a&~b)-2*a-11*b+12*~(a|~b))))+3*(x&~(14*(a&b)+2*(a&~b)-2*a-11*b+12*~(a|~b)))+1*(x&(14*(a&b)+2*(a&~b)-2*a-11*b+12*~(a|~b))),-(x^b)-3*b,x-2*b-2*(x|b),x-2*b-2*(x|b),True,0.0869145393371582
-1*((-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))|y)-2*~(-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))-1*(~((-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))&~y))-1*(~((-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))&y))+((-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))|~y)-1*(~((-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))^y))+(-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))+4*(~((-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))|y))+7*(~((-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))|~y))+3*((-9*(a&b)-9*(a&~b)+11*(a|b)-1*~(a&~a)+1*~(a|b)-10*~(a|~b))&y),2*y,2*y,2*y,True,0.07355523109436035
~(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b))+2*~x+(x^(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b)))-1*(~(x&~(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b))))-1*(~(x&(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b))))-1*(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b))-1*(x|~(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b)))-1*(~(x|(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b))))-1*(~(x|~(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b))))-1*(x&~(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b)))+2*(x&(-4*(a&b)+2*(a&~b)-2*~(a&~a)+7*~(a^b)-5*~(a|b)+3*~(a|~b))),-(~(x&~x)),-~(x&~x),-~(x&~x),True,0.06784605979919434
2*(~((1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)&~(1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)))-2*~(1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)-1*(~((1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)&~y))+~y-1*(~((1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)&y))+2*((1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)|y)+(1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)-5*((1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)&~y)-5*((1*(a&b)-4*~(a|b)-3*~(a|~b)+3*~a+1*~b)&y),-(~(a^y)),-a-y+2*(a|y)-~(a&~a),-a-y+2*(a|y)-~(a&~a),True,0.10224008560180664
-2*(~(x&(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b))))-2*~(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b))-2*~x+(~(x^(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b))))-2*x-1*(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b))-1*(x|(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b)))+(x|~(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b)))+6*(~(x|(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b))))+8*(~(x|~(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b))))+7*(x&~(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b)))+4*(x&(1*(a&b)-3*(a&~b)+2*(a^b)+1*~(a&b)-1*~(a|b)-2*~(a|~b))),1*(~(x&~x))+1*(~(x&~b)),b-(x|b)+2*~(x&~x),b-(x|b)+2*~(x&~x),True,0.08315849304199219
~(2*(a&b)-1*(a|~b)-1*~(a|b)+2*~b)+(2*(a&b)-1*(a|~b)-1*~(a|b)+2*~b)-1*y+(~((2*(a&b)-1*(a|~b)-1*~(a|b)+2*~b)&y))-2*(~((2*(a&b)-1*(a|~b)-1*~(a|b)+2*~b)|y))-2*(~((2*(a&b)-1*(a|~b)-1*~(a|b)+2*~b)|~y))-3*((2*(a&b)-1*(a|~b)-1*~(a|b)+2*~b)&~y),-(a^y),a+y-2*(a|y),a+y-2*(a|y),True,0.07715368270874023
-3*~(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b))-1*(~(x&~(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b))))-1*(x|(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b)))+(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b))+(~(x&~x))+2*(~(x^(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b))))+2*x+(x^(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b)))+2*(~(x|(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b))))-1*(~(x|~(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b))))+1*(x&~(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b)))-3*(x&(-4*(a&b)-2*(a&~b)+2*(a^b)+5*~(a^b)-5*~(a|b)-1*~(a|~b))),1*(x|~b),x-(x|b)+~(x&~x),x-(x|b)+~(x&~x),True,0.07947826385498047
(~((2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))&y))-1*(~((2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))&~y))+~(2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))-1*((2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))|y)-2*(~((2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))^y))-1*(~((2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))&~(2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))))+2*(~((2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))|y))+1*((2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))&~y)+4*((2*(a&b)-1*(a&~b)+2*~(a&~a)-3*~(a^b)+1*~(a|b)-2*~(a|~b))&y),-y,-y,-y,True,0.06839656829833984
-2*(~(x&~x))+2*(x|(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b)))+~x+(x|~(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b)))-1*(~(x^(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b))))-1*(~(x&(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b))))+(~(x&~(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b))))-1*(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b))-1*~(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b))+2*(~(x|(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b))))-1*(~(x|~(8*(a&b)-7*(a&~b)-7*b+7*~(a&b)-7*~(a|b)+1*~(a|~b)))),-(x^b),x+b-2*(x|b),x+b-2*(x|b),True,0.08265304565429688
